available_capital,invested_capital,total_capital,daily_pnl,daily_costs,active_positions,cumulative_pnl,cumulative_costs,net_performance,performance_pct,strategy,market,date
67266.155244883,32695.789285205457,99961.94453008845,0.0,0.0,40.0,49.197576108922334,87.25304602046467,-38.05546991154233,-0.00038055469911542334,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-13T00:00:00
67266.155244883,32695.789285205457,99961.94453008845,0.0,0.0,40.0,49.197576108922334,87.25304602046467,-38.05546991154233,-0.00038055469911542334,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-14T00:00:00
67266.155244883,32695.789285205457,99961.94453008845,0.0,0.0,40.0,49.197576108922334,87.25304602046467,-38.05546991154233,-0.00038055469911542334,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-15T00:00:00
64608.57939924673,35346.237601828114,99954.81700107484,0.0,7.12752901361474,44.0,49.197576108922334,94.3805750340794,-45.182998925157065,-0.00045182998925157063,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-16T00:00:00
64047.144909380855,35941.67734247823,99988.82225185909,45.271445850610064,11.266195066366993,46.0,94.4690219595324,105.64677010044639,-11.177748140913991,-0.00011177748140913991,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-17T00:00:00
59085.80286619199,40889.18133096068,99974.98419715266,0.0,13.8380547064093,54.0,94.4690219595324,119.48482480685568,-25.015802847323286,-0.0002501580284732329,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-18T00:00:00
60840.507374203116,39259.15426523774,100099.66163944086,146.75168999688808,22.07424770869222,54.0,241.22071195642047,141.5590725155479,99.66163944087256,0.0009966163944087256,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-19T00:00:00
60840.507374203116,39259.15426523774,100099.66163944086,0.0,0.0,54.0,241.22071195642047,141.5590725155479,99.66163944087256,0.0009966163944087256,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-20T00:00:00
60840.507374203116,39259.15426523774,100099.66163944086,0.0,0.0,54.0,241.22071195642047,141.5590725155479,99.66163944087256,0.0009966163944087256,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-21T00:00:00
68153.28243852238,32226.5458388371,100379.82827735948,311.0604669526161,30.89382903400352,46.0,552.2811789090365,172.45290154955143,379.82827735948507,0.0037982827735948506,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-22T00:00:00
64154.52208937514,36214.60028373937,100369.12237311451,0.0,10.70590424498466,52.0,552.2811789090365,183.15880579453608,369.1223731145004,0.0036912237311450043,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-23T00:00:00
59184.875141935896,41170.399388235324,100355.27453017121,0.0,13.847842943305226,60.0,552.2811789090365,197.00664873784132,355.2745301711952,0.003552745301711952,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-24T00:00:00
55711.548473622905,44633.63943329515,100345.18790691806,0.0,10.086623253170595,66.0,552.2811789090365,207.0932719910119,345.1879069180246,0.0034518790691802463,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-25T00:00:00
54599.597033936545,45742.282673957525,100341.87970789407,0.0,3.3081990239816035,68.0,552.2811789090365,210.40147101499352,341.879707894043,0.00341879707894043,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-26T00:00:00
54599.597033936545,45742.282673957525,100341.87970789407,0.0,0.0,68.0,552.2811789090365,210.40147101499352,341.879707894043,0.00341879707894043,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-27T00:00:00
54599.597033936545,45742.282673957525,100341.87970789407,0.0,0.0,68.0,552.2811789090365,210.40147101499352,341.879707894043,0.00341879707894043,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-28T00:00:00
53509.79940737856,46828.798212180416,100338.59761955898,0.0,3.282088335103007,70.0,552.2811789090365,213.68355935009652,338.59761955894,0.0033859761955894,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-29T00:00:00
52441.714215469074,47893.62690623092,100335.3411217,0.0,3.2564978589795937,72.0,552.2811789090365,216.94005720907612,335.34112169996035,0.0033534112169996033,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-30T00:00:00
51394.9088734723,48937.20083099648,100332.10970446878,0.0,3.2314172312233573,74.0,552.2811789090365,220.17147444029948,332.10970446873705,0.0033210970446873704,Cluster_Bollinger_Sliding,NASDAQ100,2024-01-31T00:00:00
54478.47347608487,45940.909154944246,100419.38263102912,107.69440427962073,20.421477719270776,70.0,659.9755831886572,240.59295215957025,419.38263102908695,0.00419382631029087,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-01T00:00:00
50257.203951667754,50149.21288096466,100406.41683263241,0.0,12.965798396704079,78.0,659.9755831886572,253.55875055627433,406.41683263238286,0.004064168326323829,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-02T00:00:00
50257.203951667754,50149.21288096466,100406.41683263241,0.0,0.0,78.0,659.9755831886572,253.55875055627433,406.41683263238286,0.004064168326323829,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-03T00:00:00
50257.203951667754,50149.21288096466,100406.41683263241,0.0,0.0,78.0,659.9755831886572,253.55875055627433,406.41683263238286,0.004064168326323829,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-04T00:00:00
48270.62761664269,52129.45253320009,100400.08014984278,0.0,6.336682789637808,82.0,659.9755831886572,259.8954333459121,400.0801498427451,0.00400080149842745,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-05T00:00:00
45436.73591834199,54954.01125221235,100390.74717055434,0.0,9.332979288434474,88.0,659.9755831886572,269.2284126343466,390.74717055431057,0.003907471705543106,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-06T00:00:00
42768.87393935283,57612.735936074576,100381.60987542741,0.0,9.13729512695741,94.0,659.9755831886572,278.365707761304,381.6098754273532,0.003816098754273532,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-07T00:00:00
39453.26335446239,60916.44814056372,100369.7114950261,0.0,11.898380401297192,102.0,659.9755831886572,290.2640881626012,369.711495026056,0.00369711495026056,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-08T00:00:00
37135.95615174956,63225.03121524842,100360.98736699799,0.0,8.724128028127948,108.0,659.9755831886572,298.98821619072913,360.98736699792806,0.003609873669979281,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-09T00:00:00
37135.95615174956,63225.03121524842,100360.98736699799,0.0,0.0,108.0,659.9755831886572,298.98821619072913,360.98736699792806,0.003609873669979281,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-10T00:00:00
37135.95615174956,63225.03121524842,100360.98736699799,0.0,0.0,108.0,659.9755831886572,298.98821619072913,360.98736699792806,0.003609873669979281,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-11T00:00:00
36394.092996821026,63964.02236062541,100358.11535744643,0.0,2.8720095515448487,110.0,659.9755831886572,301.860225742274,358.1153574463832,0.003581153574463832,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-12T00:00:00
33571.528935854614,66775.26915037991,100346.79808623453,0.0,11.317271211910315,118.0,659.9755831886572,313.17749695418433,346.79808623447286,0.0034679808623447285,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-13T00:00:00
31092.841762607863,69314.0990376028,100406.94080021066,80.25871163229291,20.115997656161323,128.0,740.2342948209501,333.29349461034565,406.9408002106045,0.0040694080021060446,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-14T00:00:00
29265.348073606237,71133.44589730998,100398.79397091622,0.0,8.146829294454465,134.0,740.2342948209501,341.4403239048001,398.79397091615004,0.003987939709161501,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-15T00:00:00
34837.3712913423,65962.40226095139,100799.77355229369,428.34223894350157,27.362657566018086,124.0,1168.5765337644516,368.80298147081817,799.7735522936334,0.007997735522936334,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-16T00:00:00
34837.3712913423,65962.40226095139,100799.77355229369,0.0,0.0,124.0,1168.5765337644516,368.80298147081817,799.7735522936334,0.007997735522936334,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-17T00:00:00
34837.3712913423,65962.40226095139,100799.77355229369,0.0,0.0,124.0,1168.5765337644516,368.80298147081817,799.7735522936334,0.007997735522936334,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-18T00:00:00
34837.3712913423,65962.40226095139,100799.77355229369,0.0,0.0,124.0,1168.5765337644516,368.80298147081817,799.7735522936334,0.007997735522936334,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-19T00:00:00
34837.3712913423,65962.40226095139,100799.77355229369,0.0,0.0,124.0,1168.5765337644516,368.80298147081817,799.7735522936334,0.007997735522936334,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-20T00:00:00
34837.3712913423,65962.40226095139,100799.77355229369,0.0,0.0,124.0,1168.5765337644516,368.80298147081817,799.7735522936334,0.007997735522936334,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-21T00:00:00
34837.3712913423,65962.40226095139,100799.77355229369,0.0,0.0,124.0,1168.5765337644516,368.80298147081817,799.7735522936334,0.007997735522936334,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-22T00:00:00
34837.3712913423,65962.40226095139,100799.77355229369,0.0,0.0,124.0,1168.5765337644516,368.80298147081817,799.7735522936334,0.007997735522936334,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-23T00:00:00
34837.3712913423,65962.40226095139,100799.77355229369,0.0,0.0,124.0,1168.5765337644516,368.80298147081817,799.7735522936334,0.007997735522936334,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-24T00:00:00
34837.3712913423,65962.40226095139,100799.77355229369,0.0,0.0,124.0,1168.5765337644516,368.80298147081817,799.7735522936334,0.007997735522936334,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-25T00:00:00
32790.49618173723,68000.87197629234,100791.36815802957,0.0,8.405394264102346,130.0,1168.5765337644516,377.20837573492054,791.3681580295311,0.00791368158029531,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-26T00:00:00
34058.97827212757,66768.99585960674,100827.97413173431,53.09542165380677,16.489447949073146,126.0,1221.6719554182584,393.6978236839937,827.9741317342648,0.008279741317342649,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-27T00:00:00
34383.705946148206,66466.61828431534,100850.32423046354,28.419606290088183,6.069507560854765,126.0,1250.0915617083467,399.7673312448485,850.3242304634982,0.008503242304634982,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-28T00:00:00
38389.98218054991,62772.23961764215,101162.22179819207,332.156167620931,20.25859989241033,122.0,1582.2477293292777,420.0259311372588,1162.221798192019,0.01162221798192019,Cluster_Bollinger_Sliding,NASDAQ100,2024-02-29T00:00:00
43213.76022953999,58148.51321514407,101362.27344468406,234.8939538039068,34.84230731188403,110.0,1817.1416831331844,454.86823844914284,1362.2734446840416,0.013622734446840416,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-01T00:00:00
43213.76022953999,58148.51321514407,101362.27344468406,0.0,0.0,110.0,1817.1416831331844,454.86823844914284,1362.2734446840416,0.013622734446840416,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-02T00:00:00
43213.76022953999,58148.51321514407,101362.27344468406,0.0,0.0,110.0,1817.1416831331844,454.86823844914284,1362.2734446840416,0.013622734446840416,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-03T00:00:00
41505.04625117007,59851.218001865665,101356.26425303574,0.0,6.009191648331482,114.0,1817.1416831331844,460.8774300974743,1356.2642530357102,0.013562642530357102,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-04T00:00:00
41917.30002690313,59485.33286832129,101402.63289522442,66.491522108978,20.122879920291066,112.0,1883.6332052421624,481.00031001776534,1402.632895224397,0.01402632895224397,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-05T00:00:00
40259.73112776236,61136.95285587675,101396.68398363912,0.0,5.948911585315445,116.0,1883.6332052421624,486.9492216030808,1396.6839836390816,0.013966839836390816,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-06T00:00:00
47010.06450609182,54998.969764424655,102009.03427051648,669.4039572168612,57.05367033952362,108.0,2553.0371624590234,544.0028919426044,2009.034270516419,0.020090342705164188,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-07T00:00:00
46071.47589761915,55934.45450090827,102005.93039852742,0.0,3.103871989050666,110.0,2553.0371624590234,547.106763931655,2005.9303985273684,0.020059303985273683,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-08T00:00:00
46071.47589761915,55934.45450090827,102005.93039852742,0.0,0.0,110.0,2553.0371624590234,547.106763931655,2005.9303985273684,0.020059303985273683,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-09T00:00:00
46071.47589761915,55934.45450090827,102005.93039852742,0.0,0.0,110.0,2553.0371624590234,547.106763931655,2005.9303985273684,0.020059303985273683,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-10T00:00:00
45151.587131508655,56851.261434836735,102002.84856634539,0.0,3.081832182035589,112.0,2553.0371624590234,550.1885961136906,2002.848566345333,0.02002848566345333,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-11T00:00:00
43366.42629404349,58630.32297967899,101996.74927372248,0.0,6.099292622913856,116.0,2553.0371624590234,556.2878887366044,1996.749273722419,0.01996749273722419,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-12T00:00:00
41651.68967190189,60339.04331182866,101990.73298373056,0.0,6.016289991936603,120.0,2553.0371624590234,562.3041787285409,1990.7329837304824,0.019907329837304824,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-13T00:00:00
39205.58287369626,62776.27417761267,101981.85705130894,0.0,8.875932421625137,126.0,2553.0371624590234,571.1801111501661,1981.8570513088573,0.019818570513088572,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-14T00:00:00
38498.09536022715,63519.88968516428,102017.98504539143,44.85188150786979,8.723887425367078,128.0,2597.889043966893,579.9039985755331,2017.98504539136,0.0201798504539136,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-15T00:00:00
38498.09536022715,63519.88968516428,102017.98504539143,0.0,0.0,128.0,2597.889043966893,579.9039985755331,2017.98504539136,0.0201798504539136,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-16T00:00:00
38498.09536022715,63519.88968516428,102017.98504539143,0.0,0.0,128.0,2597.889043966893,579.9039985755331,2017.98504539136,0.0201798504539136,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-17T00:00:00
37729.09381021911,64285.98724005755,102015.08105027665,0.0,2.903995114774056,130.0,2597.889043966893,582.8079936903072,2015.0810502765858,0.02015081050276586,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-18T00:00:00
38135.08496241591,63909.299633692084,102044.384596108,46.90970993599264,17.606164104652475,130.0,2644.798753902886,600.4141577949597,2044.3845961079262,0.020443845961079263,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-19T00:00:00
35177.86685693337,66855.04176346149,102032.90862039485,0.0,11.475975713127905,138.0,2644.798753902886,611.8901335080876,2032.9086203947982,0.020329086203947983,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-20T00:00:00
31800.879137339885,70218.06112021397,102018.94025755386,0.0,13.968362840967963,148.0,2644.798753902886,625.8584963490556,2018.9402575538302,0.020189402575538303,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-21T00:00:00
28747.155979200576,73258.19691811176,102005.35289731233,0.0,13.587360241519395,158.0,2644.798753902886,639.445856590575,2005.352897312311,0.020053528973123107,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-22T00:00:00
28747.155979200576,73258.19691811176,102005.35289731233,0.0,0.0,158.0,2644.798753902886,639.445856590575,2005.352897312311,0.020053528973123107,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-23T00:00:00
28747.155979200576,73258.19691811176,102005.35289731233,0.0,0.0,158.0,2644.798753902886,639.445856590575,2005.352897312311,0.020053528973123107,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-24T00:00:00
29440.4704118851,72579.06962064363,102019.54003252872,20.283486811480152,6.096351595077607,158.0,2665.082240714366,645.5422081856526,2019.5400325287133,0.020195400325287133,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-25T00:00:00
29106.010447611563,72953.90903660798,102059.91948421954,48.66131318559378,8.281861494791508,160.0,2713.74355389996,653.8240696804442,2059.9194842195157,0.020599194842195155,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-26T00:00:00
35006.964462462296,67194.77822241193,102201.74268487422,173.79965466498052,31.976454010318758,146.0,2887.5432085649404,685.8005236907629,2201.7426848741775,0.022017426848741774,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-27T00:00:00
34307.51798361596,67891.40268439314,102198.92066800909,0.0,2.822016865137808,148.0,2887.5432085649404,688.6225405559007,2198.9206680090397,0.021989206680090398,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-28T00:00:00
34307.51798361596,67891.40268439314,102198.92066800909,0.0,0.0,148.0,2887.5432085649404,688.6225405559007,2198.9206680090397,0.021989206680090398,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-29T00:00:00
34307.51798361596,67891.40268439314,102198.92066800909,0.0,0.0,148.0,2887.5432085649404,688.6225405559007,2198.9206680090397,0.021989206680090398,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-30T00:00:00
34307.51798361596,67891.40268439314,102198.92066800909,0.0,0.0,148.0,2887.5432085649404,688.6225405559007,2198.9206680090397,0.021989206680090398,Cluster_Bollinger_Sliding,NASDAQ100,2024-03-31T00:00:00
34307.51798361596,67891.40268439314,102198.92066800909,0.0,0.0,148.0,2887.5432085649404,688.6225405559007,2198.9206680090397,0.021989206680090398,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-01T00:00:00
34307.51798361596,67891.40268439314,102198.92066800909,0.0,0.0,148.0,2887.5432085649404,688.6225405559007,2198.9206680090397,0.021989206680090398,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-02T00:00:00
34307.51798361596,67891.40268439314,102198.92066800909,0.0,0.0,148.0,2887.5432085649404,688.6225405559007,2198.9206680090397,0.021989206680090398,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-03T00:00:00
32950.1533674365,69243.17221252939,102193.3255799659,0.0,5.595088043200785,152.0,2887.5432085649404,694.2176285991015,2193.325579965839,0.02193325579965839,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-04T00:00:00
32291.685484429214,69898.86637642328,102190.55186085249,0.0,2.773719113394789,154.0,2887.5432085649404,696.9913477124963,2190.551860852444,0.021905518608524438,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-05T00:00:00
32291.685484429214,69898.86637642328,102190.55186085249,0.0,0.0,154.0,2887.5432085649404,696.9913477124963,2190.551860852444,0.021905518608524438,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-06T00:00:00
32291.685484429214,69898.86637642328,102190.55186085249,0.0,0.0,154.0,2887.5432085649404,696.9913477124963,2190.551860852444,0.021905518608524438,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-07T00:00:00
31646.33649664571,70541.45710714454,102187.79360379025,0.0,2.75825706225108,156.0,2887.5432085649404,699.7496047747475,2187.7936037901927,0.02187793603790193,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-08T00:00:00
30393.954924077934,71788.36732565447,102182.3222497324,0.0,5.471354057841721,160.0,2887.5432085649404,705.2209588325892,2182.3222497323513,0.021823222497323512,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-09T00:00:00
28607.407043168132,73566.81663637763,102174.22367954576,0.0,8.098570186653314,166.0,2887.5432085649404,713.3195290192425,2174.223679545698,0.02174223679545698,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-10T00:00:00
31310.321017228325,70979.54643153607,102289.8674487644,137.1790916436799,21.535322425073115,158.0,3024.7223002086203,734.8548514443156,2289.8674487643048,0.02289867448764305,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-11T00:00:00
30071.195183851054,72213.21653419221,102284.41171804327,0.0,5.455730721134239,162.0,3024.7223002086203,740.3105821654499,2284.4117180431704,0.022844117180431705,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-12T00:00:00
30071.195183851054,72213.21653419221,102284.41171804327,0.0,0.0,162.0,3024.7223002086203,740.3105821654499,2284.4117180431704,0.022844117180431705,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-13T00:00:00
30071.195183851054,72213.21653419221,102284.41171804327,0.0,0.0,162.0,3024.7223002086203,740.3105821654499,2284.4117180431704,0.022844117180431705,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-14T00:00:00
29470.085832275254,72811.61976994982,102281.70560222506,0.0,2.7061158181939735,164.0,3024.7223002086203,743.0166979836439,2281.7056022249762,0.022817056022249763,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-15T00:00:00
30128.51349104331,72163.48652202396,102292.00001306727,18.413312783551568,8.118901941356134,162.0,3043.135612992172,751.1355999250001,2292.000013067172,0.02292000013067172,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-16T00:00:00
30128.51349104331,72163.48652202396,102292.00001306727,0.0,0.0,162.0,3043.135612992172,751.1355999250001,2292.000013067172,0.02292000013067172,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-17T00:00:00
31798.524695571858,70554.64292455754,102353.1676201294,77.57351350209593,16.405906439969854,158.0,3120.709126494268,767.5415063649699,2353.167620129298,0.02353167620129298,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-18T00:00:00
34450.33173641864,67994.77690677634,102445.10864319498,106.18630307301257,14.245280007424123,152.0,3226.89542956728,781.786786372394,2445.108643194886,0.024451086431948862,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-19T00:00:00
34450.33173641864,67994.77690677634,102445.10864319498,0.0,0.0,152.0,3226.89542956728,781.786786372394,2445.108643194886,0.024451086431948862,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-20T00:00:00
34450.33173641864,67994.77690677634,102445.10864319498,0.0,0.0,152.0,3226.89542956728,781.786786372394,2445.108643194886,0.024451086431948862,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-21T00:00:00
33838.81661475257,68616.3774041082,102455.19401886078,18.47785071281518,8.39247504703184,154.0,3245.3732802800955,790.1792614194259,2455.1940188606695,0.024551940188606694,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-22T00:00:00
33162.64357051932,69289.75586176143,102452.39943228074,0.0,2.7945865800307947,156.0,3245.3732802800955,792.9738479994567,2452.399432280639,0.02452399432280639,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-23T00:00:00
34511.67607070629,67990.25938970735,102501.93546041365,55.09630234781256,5.560274214907772,152.0,3300.469582627908,798.5341222143644,2501.9354604135438,0.025019354604135437,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-24T00:00:00
34094.71697090863,68427.47670542866,102522.1936763373,28.964748751527075,8.706532827867854,154.0,3329.434331379435,807.2406550422322,2522.193676337203,0.025221936763372033,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-25T00:00:00
34516.71423216625,68067.68212090341,102584.39635306966,73.78889951062435,11.586222778270638,154.0,3403.2232308900598,818.8268778205029,2584.396353069557,0.02584396353069557,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-26T00:00:00
34516.71423216625,68067.68212090341,102584.39635306966,0.0,0.0,154.0,3403.2232308900598,818.8268778205029,2584.396353069557,0.02584396353069557,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-27T00:00:00
34516.71423216625,68067.68212090341,102584.39635306966,0.0,0.0,154.0,3403.2232308900598,818.8268778205029,2584.396353069557,0.02584396353069557,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-28T00:00:00
34349.595389984446,68275.36966668812,102624.96505667256,49.546585326894146,8.97788172399181,156.0,3452.769816216954,827.8047595444947,2624.9650566724595,0.026249650566724594,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-29T00:00:00
31685.159498018515,70928.6746587634,102613.83415678192,0.0,11.130899890648825,164.0,3452.769816216954,838.9356594351435,2613.8341567818106,0.026138341567818107,Cluster_Bollinger_Sliding,NASDAQ100,2024-04-30T00:00:00
35565.45586413599,67242.07529818539,102807.53116232138,223.86620944801496,30.169203908526498,154.0,3676.636025664969,869.10486334367,2807.5311623212992,0.028075311623212994,Cluster_Bollinger_Sliding,NASDAQ100,2024-05-01T00:00:00
38814.790817662615,64146.816303588974,102961.60712125158,178.9548074921379,24.878848561905052,144.0,3855.590833157107,893.9837119055751,2961.607121251532,0.029616071212515322,Cluster_Bollinger_Sliding,NASDAQ100,2024-05-02T00:00:00
35089.65595427412,67857.57247469557,102947.22842896968,0.0,14.378692281905769,154.0,3855.590833157107,908.3624041874808,2947.2284289696263,0.02947228428969626,Cluster_Bollinger_Sliding,NASDAQ100,2024-05-03T00:00:00
35089.65595427412,67857.57247469557,102947.22842896968,0.0,0.0,154.0,3855.590833157107,908.3624041874808,2947.2284289696263,0.02947228428969626,Cluster_Bollinger_Sliding,NASDAQ100,2024-05-04T00:00:00
35089.65595427412,67857.57247469557,102947.22842896968,0.0,0.0,154.0,3855.590833157107,908.3624041874808,2947.2284289696263,0.02947228428969626,Cluster_Bollinger_Sliding,NASDAQ100,2024-05-05T00:00:00
